UMAP_1,UMAP_2
-2.387566,9.6930275
1.5043343,5.754972
2.6592321,4.9140816
1.6302434,6.0411143
4.6261206,5.200963
5.204914,4.634676
2.8191812,9.06642
5.271617,8.115553
1.3405664,6.960798
1.1170231,7.537506
-0.9523948,9.062752
2.572404,5.1905723
2.4827676,5.230432
2.9093328,5.8523693
-1.1354555,9.935233
2.6041863,5.5387955
1.9554402,6.941417
1.6639467,4.3763223
3.1162975,5.769088
1.917395,8.23276
3.3659875,4.5825686
2.0276349,7.981643
5.176918,6.52945
2.3799558,4.6360984
4.1092644,3.9544768
2.8722837,4.27503
3.9678879,6.8732686
2.9545383,8.096334
5.2966647,8.141523
3.4381778,6.465338
2.3984866,3.7558796
2.4214602,4.828532
2.6672766,5.0702195
3.6804528,4.2620554
1.822277,4.881765
4.8021073,7.3191576
-1.6830573,9.5841255
1.228233,6.5896044
2.7290258,4.4207563
4.7943115,7.236824
2.34893,4.491178
4.828136,7.735234
1.8555149,4.9003644
0.7648026,5.9875746
5.0924973,3.5150294
2.7420154,5.3588557
-1.0444657,8.076433
0.43109867,8.333337
0.7219641,7.5190606
-0.35557735,6.268481
-1.1307348,8.260484
5.0726852,6.919088
5.5389094,6.1709294
3.0855534,6.0653005
2.4270334,7.112205
3.3186297,6.0742817
2.2332654,4.808624
8.732029,9.338823
5.150371,7.120566
8.159397,9.559408
1.7083085,4.884935
1.1177499,7.3141284
2.6755152,5.2064013
1.7325544,7.1003466
2.1087463,4.930169
-2.1526995,8.818898
2.6219072,5.2322755
2.666712,7.095254
3.0106053,5.0750875
8.426682,9.543277
7.315639,9.33826
8.4524555,9.25411
-0.7942035,8.878576
-0.66676533,8.89017
2.1223578,5.066592
1.9981537,4.844294
3.0436153,5.611238
3.7784,5.1721363
6.8921046,4.7839856
2.4641159,4.7300515
2.9412594,5.561327
3.0240445,7.04156
4.291931,6.2789726
-0.18505473,9.427112
2.8357682,7.182445
2.1682765,4.8457274
2.4209082,4.6355376
8.3048935,8.664053
4.028034,6.653918
8.758141,8.500664
4.7914133,3.3132522
3.7084665,5.2198896
1.3254002,6.7361975
-0.8480394,3.0266159
0.82363933,7.894805
3.198639,6.6910214
1.3535275,7.907311
6.7470236,8.676098
3.7017167,9.152744
2.5844524,5.3305674
