UMAP_1,UMAP_2
-0.9169515,9.628892
-1.7977132,9.137183
-0.36194777,6.447245
-2.3492405,9.740004
2.2849782,3.0386775
-1.9949236,8.982895
3.898091,3.5777376
-2.0083628,9.04938
5.424047,8.11788
5.4278355,8.130773
-1.3253824,6.612401
3.4280162,8.02166
-0.92886794,6.9519916
3.988987,6.981734
3.4088402,7.3500104
-0.657435,3.2075338
-1.3537291,6.566794
3.1237104,9.008126
3.0044239,7.315569
-0.43029633,6.475592
6.913822,9.479408
-1.1112925,6.822152
3.5165331,8.105695
3.4945328,8.063537
3.6876905,8.604134
4.522978,4.1732883
6.2765493,6.185087
3.51722,8.151014
3.904788,6.277281
4.3738384,5.8716373
3.7739332,6.31636
3.522898,8.14614
4.383576,5.752256
3.6431234,8.310864
-0.6771339,3.1895285
-0.69740653,3.1718833
2.2208135,3.1648574
4.408475,5.9003887
3.0002556,4.27048
2.4771311,4.990273
3.1404376,7.5431747
-2.107997,8.991237
2.7868226,4.643478
0.19177149,7.586311
6.1988654,5.1008806
4.6885085,7.1992908
4.743857,7.1953745
1.7679796,5.0316706
8.6022005,8.257797
6.2540817,5.1590185
4.750216,7.14116
4.8288302,7.183039
4.076457,6.756311
4.756181,7.1303487
7.3117123,8.737614
0.5291919,6.7714186
0.9874188,6.8106995
1.8874998,8.547414
-0.89744747,9.621117
-1.0161369,9.815315
-1.0725958,9.802255
3.267749,7.764636
1.4873887,6.5274034
0.9965536,6.7758017
2.4083886,3.0796828
2.9362566,6.207126
1.2844173,7.1778216
1.0783676,6.890326
0.8103295,7.504791
0.13284361,6.5973015
2.0773702,3.6352453
2.2981682,3.0061855
5.5014315,2.959325
3.4666803,7.4607296
-1.6336262,8.820709
5.7935877,5.6722345
2.748323,4.8246417
2.3360262,5.614448
5.036284,3.6337035
-0.9047795,9.620611
3.3229105,4.8111663
6.230593,4.976274
4.718321,3.3507621
4.744612,3.3233902
1.7657561,4.4809318
5.0855827,5.8826423
4.3572607,6.6919
-1.1504656,9.240848
6.418023,4.991827
2.3294373,4.7545896
4.6382737,6.434979
5.2009864,7.967438
4.747508,3.7549696
7.7070775,5.0643487
8.371021,7.2235913
8.787395,7.360936
8.804207,7.3868966
1.4459257,5.3024898
1.2043334,7.205399
3.829174,5.0722985
3.8295476,5.0024033
3.2592335,4.8870025
3.8430753,4.4710393
3.5419688,4.330408
2.653698,4.9050756
2.27885,3.097817
4.7957516,4.865226
4.553938,3.6404626
5.5820875,4.415056
4.445309,7.2782598
3.147398,7.455154
4.2607255,6.753477
2.2242947,8.117873
-0.6507671,3.2205374
3.2770176,7.672284
-0.5986118,3.2523608
7.33923,7.88967
7.20568,8.575722
8.871587,9.1044855
3.0541735,7.941254
1.9909309,8.210117
5.6061354,6.024364
4.4131303,3.8538668
3.8769014,5.298742
1.3141733,7.5881476
-1.4879919,8.377949
3.2487183,6.2680545
4.7984014,6.1002984
4.8795824,6.301445
3.034687,9.204073
3.630859,5.9704924
2.4433699,3.1244912
1.8061086,4.4187107
-0.21425602,6.6716666
-1.2252408,6.4376006
3.707555,6.1719265
0.028269054,6.7165036
3.6525924,3.0498796
2.5655062,5.00467
2.4046073,3.2170677
1.827486,6.606715
5.0970793,4.697697
5.5117593,2.9453542
6.272554,5.5577474
3.8808858,8.356195
5.4798193,2.9828737
3.9242551,5.2523866
6.3169436,6.188754
3.6500635,6.190168
4.0580893,5.261104
1.7738646,6.0384603
1.2695487,7.4430914
1.2121775,7.4101315
-1.5680966,9.118306
5.7930226,6.013428
3.1162639,4.563362
2.3221753,8.080706
4.81951,4.659126
5.005499,3.7130756
4.128688,5.5303316
-0.87382334,3.0326526
4.2847896,5.777855
4.6360097,5.838886
2.863739,5.9668746
4.6458445,7.0895047
2.5121515,6.777045
