UMAP_1,UMAP_2
6.747003,4.82612
1.758296,4.827865
2.9810898,4.1040936
-1.4179809,5.1651173
0.59914744,8.804288
-2.3213625,9.123256
1.2938871,10.103701
0.29044402,7.9806075
2.3690078,6.5855947
3.0929008,4.244664
-1.425691,5.1543217
3.1873155,4.4257336
1.943579,6.994865
3.951837,2.4140291
0.02975307,7.985891
1.8268536,6.857372
-0.68344027,5.4917808
2.4419363,9.443491
-1.3072891,8.2822075
6.3988237,3.867037
1.0349447,9.32924
1.2659912,10.990131
-2.2719111,9.340316
3.8898404,0.85676914
1.2227912,7.001759
1.9420431,5.6552744
0.8657002,8.437464
0.822149,7.004977
0.67252046,7.2134824
7.93898,4.241026
4.3149033,0.40710306
3.1396656,7.0664363
4.360281,8.490978
4.417182,7.848733
0.89768755,6.6266036
4.100531,0.7273934
4.738499,6.830602
3.7341585,1.7594382
1.9663231,4.415992
4.804202,3.9514797
3.565953,3.5039895
5.1893654,3.87156
3.465678,3.1281416
0.5942516,7.610449
3.6707773,7.525737
3.1951642,5.747185
1.1640893,11.43723
1.1792923,11.461725
0.8235888,7.975292
-0.11413085,9.461191
6.241652,5.9302
2.620338,8.997183
0.9011144,7.9249806
0.44545087,3.727075
-1.7287084,8.464053
-0.9900046,6.3186326
-2.1880639,8.867397
-1.6941,8.435057
0.8091125,8.987442
0.7109002,8.849023
4.7231393,6.6718845
0.9119385,8.511493
4.0587206,3.0923314
2.5108597,5.9764476
3.5488315,5.1240587
2.4244246,4.700195
7.38437,3.7777343
4.811113,5.422004
2.0371878,3.658949
-0.21894798,4.131684
4.5495424,5.4710646
4.557025,5.4882965
4.916351,5.4693656
5.324575,5.151262
0.7105025,10.280377
0.8455767,7.579278
-0.258903,9.573784
2.5157776,7.8411508
3.9569576,7.72543
1.7298102,7.4359694
2.0318158,7.811016
2.8312228,8.063533
1.4566988,7.6194587
2.5963295,4.799997
2.5035408,7.0064206
2.8700888,3.4450943
-0.47145626,5.573978
2.543462,5.294113
1.166513,11.464718
-0.11891928,6.107738
3.8681426,0.85308844
2.394836,5.2316766
3.1442506,4.2754745
1.2307951,9.207336
-1.3472898,7.6395836
1.0325317,9.109686
1.1969349,10.189587
